,context,label
3577,address ZIP code  State,2
3578,Susan King,0
3579,tips Control number Advance EIC,2
3580,Jaime Anderson,0
3581,"Aguilar, Grant and Cox PLC",1
3582,Deleon-Little Group,1
3583,Michael Carroll,0
3584,Amber Campos,0
3585,Federal income tax withhel c,2
3586,Revenue If required file tax,2
3587,"Cook, Pena and Santiago Ltd",1
3588,Cut Keep lower portion REISSUED,2
3589,Connor Scott,0
3590,"Mooney, Chandler and Wright Group",1
3591,"Bailey, Patterson and Farmer and Sons",1
3592,"Bruce, Austin and White and Sons",1
3593,Local income tax  Locality,2
3594,Social security tax withheld Medicare,2
3595,Walter Perry,0
3596,Internal Revenue If required file,2
3597,ZIP code Social security wages,2
3598,E   Statutory Retirement,2
3599,Murray-Johnson Inc,1
3600,  E  ,2
3601,STATEMENT OMB income taxable fail,2
3602,Daniel Compton,0
3603,Michael Moreno,0
3604,EIC payment Dependent care benefits,2
3605,"Brewer, Martinez and Klein Inc",1
3606,Davis-Sanchez PLC,1
3607,Copy Be Filed FEDERAL Tax,2
3608,Morton PLC Group,1
3609,Kelsey Edwards,0
3610,Bradley Davis,0
3611,ID number  State ,2
3612,Amanda Carroll,0
3613,Statement Copy Be Filed FEDERAL,2
3614,"Hardy, Rodriguez and Pope PLC",1
3615,Murphy-Meyer PLC,1
3616,Frazier-Matthews Ltd,1
3617,Bailey Group Group,1
3618,Price LLC and Sons,1
3619,"Walter, Rivera and Smith Inc",1
3620,"Kirk, Conway and Chang Ltd",1
3621,G  d E ,2
3622,Laura Carlson,0
3623,Estrada-Clark PLC,1
3624,Christine Morgan,0
3625,Steve Maxwell,0
3626,Ronald Ball,0
3627,plans a See instructions forbox,2
3628,Jessica Porter,0
3629,Stephen Fitzpatrick,0
3630,withheld Medicare wages tips Medicare,2
3631, Nonqualified plans a See,2
3632,file Copy C For Use,2
3633,Matthew Roman,0
3634,Miller LLC LLC,1
3635,Brandon Ross,0
3636,Tony Adams,0
3637,Dakota Young,0
3638, Department Revenue Service Form,2
3639,Rebecca Johnson,0
3640,Wilson-Jones Group,1
3641,  e firstname initial,2
3642,Davis Inc Group,1
3643,Gonzalez-Casey Group,1
3644,See instructions box  ,2
3645,Miles-Howard and Sons,1
3646,"Grant, Morris and Fisher Group",1
3647,Scott Inc Ltd,1
3648,Revenue Cut Keep lower portion,2
3649,E  Other enclosed Notice,2
3650,Jennifer Jones,0
3651,number Advance EIC payment Dependent,2
3652,Wilson and Sons Group,1
3653,Martinez PLC Ltd,1
3654,Joshua Vaughan,0
3655,Rhonda Lee,0
3656,Sean Williamson,0
3657,Mark Hughes,0
3658,William Crosby,0
3659,Jennifer Khan,0
3660,Williams PLC LLC,1
3661,"Johnson, Gonzalez and Hickman Group",1
3662,Andrea Manning,0
3663,Gail Miller,0
3664,Williams Inc LLC,1
3665,security tips  Allocated tips,2
3666,file Copy C For Use,2
3667,Morales-Alexander PLC,1
3668, Dependent care benefit ,2
3669,Kevin Wallace,0
3670,Rosario-Williams Group,1
3671,plans a See instructions box,2
3672,"Rodriguez, Smith and Peterson PLC",1
3673,"Cherry, Hawkins and Miller PLC",1
3674,Edwards Ltd Group,1
3675,David Greene,0
3676,furnished Internal Revenue If required,2
3677,Martin Lewis,0
3678,Kenneth Ramsey,0
3679,Bailey Group Inc,1
3680,security number Visit IRS Website,2
3681,John Yates,0
3682,This information furnished Internal Revenue,2
3683,Michael Smith,0
3684,Clayton Inc Inc,1
3685,"Walsh, Alvarez and Carroll LLC",1
3686,Richards PLC and Sons,1
3687,Schmidt PLC PLC,1
3688,"Barnes, Jacobs and Burke PLC",1
3689,Young and Sons Inc,1
3690,Kim Johnson,0
3691,security tax withheld Medicare wages,2
3692,John Rice,0
3693,Social security tax withheld Medicare,2
3694,See instructions forbox  ,2
3695,Christian Armstrong,0
3696,Advance EIC payment Dependent care,2
3697,State income tax  Local,2
3698,Dunn-Floyd Ltd,1
3699,sickpay E   Other,2
3700,Porter-Alvarez Ltd,1
3701,Seth Valdez,0
3702,Roger Williams,0
3703,Gibbs LLC Group,1
3704,P   Statutor Retirement,2
3705,b employee plan sickpay X,2
3706,Shannon Williams,0
3707, Department Revenue Service Form,2
3708,Castillo LLC Inc,1
3709,Caroline Butler,0
3710,Jaime Washington,0
3711,Johnson-Gutierrez and Sons,1
3712,Michelle Abbott,0
3713,Jackson-Grant LLC,1
3714,ZIP code  State state,2
3715,Priscilla Hernandez,0
3716,Internal Revenue Cut Keep lower,2
3717,  D  ,2
3718,Travis Wilkerson,0
3719,Debbie Castillo,0
3720, Statutor Retirement b employe,2
3721,Mary Johnson,0
3722,Elizabeth Wells,0
3723,"Meza, Young and Rogers Inc",1
3724,See instructions box  ,2
3725,Robinson Group Ltd,1
3726,Laurie Campbell,0
3727,Stone Ltd and Sons,1
3728,  Statutor Retirement b,2
3729,Hernandez Ltd PLC,1
3730,Justin Woodward,0
3731, Dependent care benefits ,2
3732,King and Sons Ltd,1
3733,"Barton, Graves and Kelley and Sons",1
3734,Michael Terry,0
3735,"Tate, Kim and Nichols Inc",1
3736,"Kennedy, Walker and Anderson PLC",1
3737,Laura Houston,0
3738,e first name initial Last,2
3739,Social security tips Allocated tips,2
3740,James Rodriguez,0
3741,Arellano-Wilson Inc,1
3742,Logan Benton,0
3743,Mr. Patrick,0
3744,Martinez-Martinez Group,1
3745,Darren Jones,0
3746,Mccann-Cardenas Inc,1
3747,"Hurley, Brewer and Anderson LLC",1
3748, Locality name  Wage,2
3749,Allocated tips Control number Advance,2
3750,Russell Clayton,0
3751,Revenue If required file tax,2
3752,Deleon-Cooper LLC,1
3753,"King, Davis and Crosby and Sons",1
3754,"Gaines, West and Williams LLC",1
3755,wages Social security tax withheld,2
3756,Jeffrey Jordan,0
3757,James Mcdaniel,0
3758,Robinson Inc Ltd,1
3759,Jeffrey Burke,0
3760,Social security wages Social security,2
3761,number This information furnished Internal,2
3762,Catherine Hunter,0
3763,security wages Social security tax,2
3764,number This information furnished Internal,2
3765, Other enclosed Notice c,2
3766,Samantha Martinez,0
3767,withheld Social security tips Allocated,2
3768,withheld Social security tips Allocated,2
3769,Notice c d  ,2
3770,Little LLC Ltd,1
3771,"Aguilar, Beck and Barnes and Sons",1
3772,Chapman Inc LLC,1
3773,Local  Local income tax,2
3774,Abbott LLC and Sons,1
3775,Webb-Davis PLC,1
3776,Shannon Brown,0
3777,Jacqueline Frank,0
3778,Notice c d  E,2
3779,"Nelson, Nunez and Smith Inc",1
3780, Department Revenue Service Form,2
3781,"Gardner, Middleton and West Inc",1
3782,Chandler-Harrison and Sons,1
3783,Medicare wages tips Medicare tax,2
3784,"James, Harrell and Orozco Ltd",1
3785,"Ramsey, Wright and Rogers Ltd",1
3786,Advance EIC payment Dependent care,2
3787,Retirement b employee plan sickpay,2
3788,"Martinez, Jones and Mendoza Ltd",1
3789,Medicare wages tips Medicare tax,2
3790,c ZIP code Social security,2
3791,Allison Cole,0
3792,Jean Sims,0
3793,wages tips Medicare tax withheld,2
3794,X x H  ,2
3795,"Gardner, Li and Rivers PLC",1
3796,ZIP code P  ,2
3797,Ochoa Group PLC,1
3798,tips  State income tax,2
3799,Alexander-Smith and Sons,1
3800,"Jones, Snyder and Perry Group",1
3801,compensation Federal income tax withheld,2
3802,Carlson-Thompson Group,1
3803,Lori Smith,0
3804,Anthony Watkins,0
3805,Fuller Group Ltd,1
3806, State  State income,2
3807,Filed FEDERAL Tax Return This,2
3808,Leroy Watkins,0
3809,address ZIP code  ,2
3810,David Torres,0
3811,tax withheld  Medicare wages,2
3812,income tax withheld c ZIP,2
3813,Luis Warren,0
3814,Edwards-Knapp and Sons,1
3815,Mike Manning,0
3816,David Parks,0
3817,"George, George and Hancock LLC",1
3818,Lane Inc and Sons,1
3819,Waters PLC Group,1
3820,"Richardson, Wilson and Ellis and Sons",1
3821,Dependent care benefits  ,2
3822,Phillips-Williams Ltd,1
3823,Miller-Nguyen PLC,1
3824,withheld Medicare wages tips Medicare,2
3825,"Lane, Gomez and Guerra Group",1
3826,Jessica Wong,0
3827,Jennifer Ramos,0
3828,Christopher Adams,0
3829,Nicole Simmons,0
3830,Elijah Smith,0
3831,Karen Reyes,0
3832,Pope and Sons Group,1
3833,Bass PLC Group,1
3834,"Bauer, Kelly and Melendez Ltd",1
3835,employee plan sickpay X D,2
3836,April Salinas,0
3837,"Cole, Anderson and Jackson Group",1
3838,"Rangel, Wiggins and Ortega Ltd",1
3839,Clarence Gillespie,0
3840,Meyer Ltd PLC,1
3841,Revenue Service Form Statement se,2
3842,Christine Knapp,0
3843,Collins Ltd PLC,1
3844,Christopher Arias,0
3845,Church-Jacobs Ltd,1
3846,Zachary Pearson,0
3847,Kelly Clark,0
3848,security wages Social security tax,2
3849,Christopher Mcintosh,0
3850,Alicia Woods,0
3851,  Other enclosed Notice,2
3852,Morrison Ltd Inc,1
3853,Tax  Department Revenue Service,2
3854,Statement se file Copy C,2
3855,Phillip Neal,0
3856,"Zhang, Brock and Jenkins Group",1
3857,David Wolf,0
3858,"Pratt, Ward and Smith Inc",1
3859,social security number nsew file,2
3860,income tax withheld c ZIP,2
3861,Retirement b employee plan sickpay,2
3862,Debra Brown,0
3863,Sarah Chavez,0
3864,Sarah Alexander,0
3865,Tax  Department Revenue Service,2
3866,"Petersen, Bates and Jackson Inc",1
3867,Return This information furnished Internal,2
3868,wages Social security tax withheld,2
3869,Jamie Henson,0
3870,sickpay X x  ,2
3871,Burns and Sons Inc,1
3872,  Statutor Retirement b,2
3873,Mariah Zhang,0
3874,Connie Rangel,0
3875,Joseph Gillespie,0
3876,Morrison Ltd Group,1
3877,EIC payment Dependent care benefit,2
3878,"Martin, Vincent and Wagner Group",1
3879,"Williams, Stafford and Cooper Group",1
3880,White PLC Inc,1
3881,Evelyn Washington,0
3882,Medicare wages tips Medicare tax,2
3883,Mariah Hunt,0
3884,Tanya Adams,0
3885,Le-Romero PLC,1
3886,Paul Gardner,0
3887,Drew Jimenez,0
3888,"Romero, Walker and Collins LLC",1
3889,"Parker, Lyons and Braun LLC",1
3890,Michelle Rasmussen,0
3891,Mcgrath-Smith Inc,1
3892,Steven Mason,0
3893,first name initial Last name,2
3894,number compensation Federal income tax,2
3895,b Employer identification number compensation,2
3896,Benjamin Cervantes,0
3897,number Advance EIC payment Dependent,2
3898,Tammy Campos,0
3899,"Jones, Reese and Lawson Ltd",1
3900,Marks-West Inc,1
3901,Michael Hall,0
3902,"Jimenez, Jacobs and Rhodes LLC",1
3903,Gregory Hart,0
3904,EIC payment  Dependent care,2
3905,Cox-Lopez and Sons,1
3906,Combs-Fitzgerald Group,1
3907,Clark Ltd Group,1
3908,Harvey-Riddle Ltd,1
3909,State wages tips etc ,2
3910,Melissa Hardy,0
3911,Smith Group Group,1
3912,Jamie Khan,0
3913,"Anderson, Hartman and Martinez Ltd",1
3914,Murray Ltd Inc,1
3915,Wise-Russell Inc,1
3916,Haynes Ltd Inc,1
3917,"Brown, Robinson and Evans Group",1
3918,wages tips  State income,2
3919,"Owens, Thomas and Howard Inc",1
3920,sickpay   Other enclosed,2
3921,REISSUED social security number nsew,2
3922,James Mann,0
3923,Eric Wright,0
3924,Form Statement se file Copy,2
3925,Wilson and Sons Group,1
3926,Giles PLC Group,1
3927,wages Social security tax withheld,2
3928,"Smith, Boyd and Calderon LLC",1
3929,required file tax negligence penalty,2
3930,Matthew Sutton,0
3931,penalty sanction may imposed income,2
3932,David Wilson,0
3933,Rebecca Bryant,0
3934,This information furnished Internal Revenue,2
3935, Locality name Wage Tax,2
3936,Wise-Blake PLC,1
3937,Harrison LLC Group,1
3938,Nonqualified plans a See instructions,2
3939,instructions box   D,2
3940,identification number compensation Federal income,2
3941,Michelle Oliver,0
3942,Adam Lynch,0
3943, Other enclosed Notice c,2
3944,security tax withheld  Medicare,2
3945,King-Smith Inc,1
3946,Medicare tax withheld Social security,2
3947,Klein-Mclaughlin Ltd,1
3948,a See instructionsfor box ,2
3949,Brian Booth,0
3950,Phyllis Bell,0
3951,address ZIP code  State,2
3952,"Walter, Lewis and Williams Ltd",1
3953,"Hansen, Ford and Smith and Sons",1
3954,Gabriel Ford,0
3955,Cherry Inc LLC,1
3956,Campbell-Harvey Inc,1
3957,tips Medicare tax withheld Social,2
3958,Courtney Martinez,0
3959,"Robinson, Greene and Green LLC",1
3960,Silva LLC Inc,1
3961,STATEMENT OMB income taxable fail,2
3962,Samantha Figueroa,0
3963,sick pay x E ,2
3964,John Hardy,0
3965,wages tips etc  Local,2
3966,"Bell, Elliott and Sandoval and Sons",1
3967,  G  ,2
3968,Steven Davis,0
3969,Ortiz PLC Inc,1
3970,"Weber, Skinner and Fuller Ltd",1
3971,Department Revenue Service Form Statement,2
3972,Tyler Dillon,0
3973, Locality name  IT,2
3974,Lang-Cooke Ltd,1
3975,name  Nonqualified plans a,2
3976,Lynch-Obrien LLC,1
3977,Matthew Torres,0
3978,Mr. Ronald,0
3979,Dr. Casey,0
3980,James Bray,0
3981,Patterson and Sons Group,1
3982, f address ZIP code,2
3983,Curtis Brown,0
3984,number compensation Federal income tax,2
3985,Melissa Newman,0
3986,"Peters, Diaz and Herrera PLC",1
3987,firstname initial Last name ,2
3988,Davis Inc Group,1
3989,state ID number  State,2
3990,Anthony Schroeder,0
3991,Graham-Clark Inc,1
3992,Suzanne Wells,0
3993,se file Copy C For,2
3994,Li LLC LLC,1
3995,Thomas Mann,0
3996,Use nsew file b Employer,2
3997,Nichols Inc Ltd,1
3998,imposed STATEMENT OMB income taxable,2
3999,compensation Federal income tax withheld,2
4000,social security number Visit IRS,2
4001,"Hall, Mills and Jones Group",1
4002,STATEMENT OMB Use Rise file,2
4003,Fisher-Harper and Sons,1
4004,"Mclean, Baldwin and Bowen Group",1
4005,ZIP code  State state,2
4006,Advance EIC payment Dependent care,2
4007,Amber Hunt,0
4008,tax  Local wages tips,2
4009,"Thomas, Johnson and Garza PLC",1
4010,Locality name   Wage,2
4011,"Miller, Garcia and Burgess Inc",1
4012,Daniel Smith,0
4013,EIC payment Dependent care benefits,2
4014,Williams-Hernandez LLC,1
4015,Johnson and Sons Ltd,1
4016,ZIP code Social security wages,2
4017,Jesse James,0
4018,Rubio-Parker PLC,1
4019,Shawn Sosa,0
4020,"James, King and Murray Ltd",1
4021,tax withheld c ZIP code,2
4022,Steven Brown,0
4023,income tax withheld c ZIP,2
4024,Michael Hall,0
4025,Eric Thomas,0
4026, e firstname initial Last,2
4027,Wood and Sons LLC,1
4028,Mcpherson LLC and Sons,1
4029,Hicks PLC and Sons,1
4030,John Jenkins,0
4031,Advance EIC payment  Dependent,2
4032,Mr. Danny,0
4033,tax withheld Medicare wages tips,2
4034,Copy Be Filed FEDERAL Tax,2
4035,number Advance EIC payment ,2
4036,"Estrada, Thompson and Cummings Inc",1
4037,Lee Michael,0
4038,Gonzalez-Page LLC,1
4039,James Cole,0
4040,Carter-Armstrong Ltd,1
4041,G   Statutory Retirement,2
4042,Contreras Group PLC,1
4043,STATEMENT OMB income taxable fail,2
4044,Victor Franco,0
4045,b Employer identification number compensation,2
4046,name initial Last name ,2
4047,Baker-Harris LLC,1
4048,Advance EIC payment  Dependent,2
4049,"Chen, Pacheco and Hanson LLC",1
4050,Maddox Inc PLC,1
4051,Daniel Jenkins,0
4052,Chloe Phillips,0
4053,Rhonda Gonzales,0
4054,Caroline Harris,0
4055,Austin Atkins,0
4056,payment Dependent care benefits ,2
4057,name  Wage Tax ,2
4058,address ZIP code H ,2
4059,Pennington-Ramirez PLC,1
4060,security tips Allocated tips Control,2
4061,number This information furnished Internal,2
4062,H   Other enclosed,2
4063,Reynolds Ltd Inc,1
4064,Michael Smith,0
4065,"Solomon, Ward and Stephens and Sons",1
4066,Statutory Retirement b employee plan,2
4067,Thomas Green,0
4068,Federal income tax withheld ,2
4069,Brian Golden,0
4070,Watkins Inc Inc,1
4071,Watson-Lopez and Sons,1
4072,Cameron Lowe,0
4073,"Burgess, Hall and Fowler LLC",1
4074,Mary Zimmerman,0
4075,White-Sanchez LLC,1
4076,Statutory Retirement b employee plan,2
4077,Mary Thompson,0
4078,"Mills, Conway and Howell Group",1
4079,Linda Rodriguez,0
4080,Sarah Smith,0
4081,security tips Allocated tips Control,2
4082,Craig PLC Ltd,1
4083,Rivera and Sons PLC,1
4084,withheld c ZIP code Social,2
4085,Cisneros Group Inc,1
4086,Form Statement se file Copy,2
4087,sanction may imposed STATEMENT OMB,2
4088,Cervantes-Morales PLC,1
4089,Kathleen Wallace,0
4090,  State state ID,2
4091, D   Statutory,2
4092,security number Visit IRS Website,2
4093,Alexander Anderson,0
4094,"Diaz, Wilson and Hunt and Sons",1
4095,Erin Carpenter,0
4096,H   Statutor Retirement,2
4097,"Lynch, Garcia and Pham Inc",1
4098,Local  Local income tax,2
4099,"Mcdowell, Anderson and Shea Group",1
4100,Crystal Smith,0
4101,Daniel Wilson,0
4102,Jeffrey Kim,0
4103,Wanda Ward,0
4104,payment Dependent care benefit ,2
4105,  D  ,2
4106,name DO Wage Tax ,2
4107,enclosed Notice c D ,2
4108,Krista Owens,0
4109,"Miller, Becker and Miller and Sons",1
4110,number Advance EIC payment Dependent,2
4111,Jennifer Lewis,0
4112,Carson-Pearson LLC,1
4113,Julie Hill,0
4114,Internal Revenue If required file,2
4115,"Leon, Edwards and Chen Ltd",1
4116,wages Social security tax withheld,2
4117,Social security tax withheld Medicare,2
4118,Sergio Cox,0
4119,Thomas Baker,0
4120, Dependent care benefits ,2
4121,Stacey Thomas,0
4122,Lauren Mcdonald,0
4123,Robinson-Rasmussen LLC,1
4124,Timothy Roberts,0
4125,Brandi Harrington,0
4126,Nicole Carter,0
4127,Jeremy Russell,0
4128,Erica Gardner,0
4129,Smith-Goodwin Group,1
4130,Rickey Edwards,0
4131,"Ward, Mcbride and Page and Sons",1
4132,ZIP code Social security wages,2
4133,"Christensen, Robinson and Pierce PLC",1
4134,York Ltd LLC,1
4135,Bowen Group Inc,1
4136, e first name initial,2
4137,Calvin Brown,0
4138,Joseph Smith,0
4139,Torres and Sons PLC,1
4140,"Mclaughlin, Alexander and Gordon Group",1
4141,Mullen-Mason Ltd,1
4142,John Harris,0
4143,Brown-Gallagher Group,1
4144,Ramsey-Hutchinson PLC,1
4145,King Group Group,1
4146,Collins Inc PLC,1
4147,Williams-Walters LLC,1
4148, State income tax ,2
4149,Anthony Turner,0
4150,Amanda Dawson,0
4151,Taylor Wilson,0
4152,Alicia Bauer,0
4153, Allocated tips Control number,2
4154,Bishop PLC and Sons,1
4155,Garcia and Sons Inc,1
4156,STATEMENT OMB income taxable fail,2
4157,Stacey Mckinney,0
4158,Davis-Morrow Inc,1
4159,Katie Green,0
4160,Ryan Smith,0
0,Notice c P  d,2
1,Ray-Foster Inc,1
2,"Turner, Nelson and Robbins LLC",1
3,Theresa Pratt,0
4,Retirement emplove lan sickpay X,2
5,"Strong, Moore and Ferrell LLC",1
6,Curtis-Silva Ltd,1
7,Joshua Greer,0
8,"Johnson, Fischer and Dunn Ltd",1
9,Local income tax  Locality,2
10,"Lee, Zimmerman and Carroll and Sons",1
11, Statutory Retirement b employee,2
12,James LLC PLC,1
13,  Statutor Retirement b,2
14,Larry Williams,0
15,"Chase, Craig and Moore and Sons",1
16,enclosed Notice c d ,2
17,Statement Copy Be Filed FEDERAL,2
18,Catherine Gay,0
19,"Gordon, Reed and Duran Inc",1
20,Kari Adams,0
21,Brandon Contreras,0
22, f address ZIP code,2
23,French-Smith Inc,1
24,Reeves-Ford and Sons,1
25,Chang-Bishop and Sons,1
26,etc  Local income tax,2
27,Jane Dougherty,0
28,tax withheld Social security tips,2
29,Michael Hampton,0
30,"Weeks, Poole and Joyce Ltd",1
31,Carla Brown,0
32,Mr. Christopher,0
33,Alan Jones,0
34,Richardson-Hart Ltd,1
35,Mary Morales,0
36, c ZIP code Social,2
37,Matthew Knox,0
38,Form Statement Copy Be Filed,2
39,Morales PLC Ltd,1
40,Advance EIC payment  Dependent,2
41,Jenny Harris,0
42,  e first name,2
43,Beth Wells,0
44,James Rodriguez,0
45,Norton and Sons PLC,1
46,Website STATEMENT OMB Use nsew,2
47,Moody LLC Ltd,1
48,Internal Revenue Cut Keep lower,2
49,"Jones, Dominguez and Williams and Sons",1
50,Service Form Statement se file,2
51,Eddie Dunn,0
52,Jacobs PLC PLC,1
53,Lee Marshall,0
54,Eileen Gonzalez,0
55,Brian Thompson,0
56,Kirk-Marquez LLC,1
57,James Davila,0
58,Daniel Thompson,0
59,address ZIP code  State,2
60,enclosed Notice c d ,2
61,Patterson-Cunningham LLC,1
62,Internal Revenue Cut Keep lower,2
63,Johnson Inc LLC,1
64,Kenneth Schmidt,0
65,Keep lower portion REISSUED social,2
66,Kevin Solomon,0
67,Michelle Garza,0
68,Donna Patel,0
69,Justin Davis,0
70,Walters and Sons Group,1
71,Briana Hall,0
72,"Howell, Alvarez and Todd PLC",1
73,Krista Nichols,0
74,Local income tax  Locality,2
75,Renee Howard,0
76,Jacob Robinson,0
77,Joseph Martinez,0
78,"Brown, Lopez and Hill Group",1
79,Smith Group LLC,1
80,Aaron Knox,0
81,Wagner Inc LLC,1
82,Teresa Clark,0
83,Cheryl Chan,0
84,"Lopez, Harrison and Russo Ltd",1
85,Silva Ltd Inc,1
86,Olsen Group and Sons,1
87,Powers-Wilkinson PLC,1
88,Jeffery Taylor,0
89,Brooks Inc Inc,1
90,Tina Mccoy,0
91,Megan Gallagher,0
92,Stewart-Jones Group,1
93,Gould-Campbell Ltd,1
94,Social security wages Social security,2
95,Curtis Walker,0
96,West and Sons Inc,1
97,Visit IRS Website STATEMENT OMB,2
98,Daniel Grimes,0
99,Thomas Rhodes,0
100,ZIP code Social security wages,2
101,state ID number  State,2
102,tips  State income tax,2
103,withheld Social security tips ,2
104,tips  State income tax,2
105,Brian Ramirez,0
106,tax  Locality name Wage,2
107,Jeanette Jennings,0
108,Corey Fox,0
109,REISSUED social security number Visit,2
110,Dorsey-Morrison Ltd,1
111,Elizabeth Hamilton,0
112,Garner LLC Inc,1
113,Perez Inc Ltd,1
114, Locality name Wage Tax,2
115,Holly Acosta,0
116,Jennifer Brown,0
117,Rogers and Sons and Sons,1
118,Richard Hobbs,0
119, d H  f,2
120,Cannon-Mccarty Ltd,1
121,Audrey Brown,0
122, f address ZIP code,2
123,information furnished Internal Revenue If,2
124,Brian Kramer,0
125,Tax  Department Revenue Service,2
126,Lisa Anderson,0
127,Nicholas Payne,0
128,Teresa Ellis,0
129,Craig Davis,0
130,Wilson and Sons Group,1
131,  Other enclosed Notice,2
132,"Oliver, Lindsey and Cunningham LLC",1
133,Brian Jacobs,0
134,Hernandez PLC LLC,1
135, Department Revenue Service Form,2
136,"Wilkins, Sweeney and Camacho Ltd",1
137,Simpson-Collins LLC,1
138,Tyler-Johnson PLC,1
139,Howard-Kaiser PLC,1
140,Kevin Wells,0
141,Moore-Hunt LLC,1
142,Joseph Lopez,0
143,Andrews Group Ltd,1
144,Michael Morgan,0
145,Rsev file b Employer identification,2
146, Local income tax ,2
147,Blankenship-Nguyen PLC,1
148,Miles-Rivera Inc,1
149,Tara Flores,0
150,Kathy Morrison,0
151,Dawn Fritz,0
152,"Harris, Hall and Page Ltd",1
153,Carson PLC Group,1
154,Lambert-Lee and Sons,1
155,benefi   e first,2
156,Chad Flores,0
157,Michael Joyce,0
158,Amanda Watson,0
159,b Employer identification number compensation,2
160,"Gomez, Moss and Hanna Inc",1
161,Taylor PLC Group,1
162,Lopez-Marsh Ltd,1
163,Armstrong-Ford Group,1
164,Campbell and Sons and Sons,1
165,George PLC Group,1
166,withheld Nguyen town Social security,2
167,OMB Use nsew file b,2
168, d H  f,2
169,Wilson-Kim Inc,1
170,Jennifer Black,0
171,Lester Group Group,1
172,  e first name,2
173,Bautista-Peck and Sons,1
174,Benjamin Green,0
175, Department Revenue Service Form,2
176,Retirement b employee plan sick,2
177,Chad Phillips,0
178,"Mcdowell, Calderon and Andersen Ltd",1
179,"Glover, Williams and Sparks PLC",1
180,Martinez-Murphy and Sons,1
181,"Brown, Garcia and Williams Ltd",1
182,Beltran-Rodriguez Inc,1
183,Williamson-Mason LLC,1
184,Pierce and Sons Group,1
185,care benefits   e,2
186,c ZIP code Social security,2
187,identification number compensation Federal income,2
188,forbox   D ,2
189,Sharp-Patel Group,1
190,"Mcdowell, Johnson and Holland Inc",1
191, State state ID number,2
192,Service Form Statement se file,2
193,Stephanie Cole,0
194,enclosed Notice c d ,2
195,tax  Locality name IM,2
196,Patricia Hebert,0
197,e first name initial Last,2
198,address ZIP code  State,2
199,Sarah Moreno,0
200,Megan Hughes,0
201,Theresa Edwards,0
202,plan sickpay   Other,2
203,Wall and Sons PLC,1
204,"Hill, Morrison and Tucker Ltd",1
205,taxable fail report b Employer,2
206,"Cherry, Jones and Rivera Inc",1
207, Dependent care benefits ,2
208,Danny Cruz,0
209,Revenue Cut Keep lower portion,2
210,Scott Greene,0
211, Local income tax ,2
212, Statutory Retirement Third b,2
213,Harmon-Gomez LLC,1
214,Carter Inc Group,1
215,"Hughes, Bell and Vazquez Inc",1
216,Elliott and Sons and Sons,1
217,Molly Brown,0
218,fail report b Employer identification,2
219,  H  ,2
220,Employer identification number compensation Federal,2
221,"Harris, Barber and Graves LLC",1
222, Nonqualified plans a See,2
223,tips  Medicare tax withheld,2
224,Victor Robinson,0
225,e first name initial Lastname,2
226,Rios-Anderson Ltd,1
227,Sheila Hernandez,0
228,Benjamin PLC Group,1
229,Christensen-Brown LLC,1
230,Robert Bauer,0
231,Fitzgerald-Martin Ltd,1
232,b Employer identification number compensation,2
233,Thomas-Edwards and Sons,1
234,Mckee-Jackson and Sons,1
235,EIC payment  Dependent care,2
236,Rebecca Wilkins,0
237,Turner-Michael Inc,1
238,Huynh Group Inc,1
239,Kim Gilbert,0
240,EIC payment Dependent care benefit,2
241,Johnson-Dawson Inc,1
242,Frank Meyer,0
243,Smith-Lopez Ltd,1
244, Nonqualified plans a See,2
245,Department Revenue Service Form Statement,2
246,wages tips etc  State,2
247,Bishop LLC Group,1
248,"Irwin, Peterson and Willis Ltd",1
249,Wilson PLC Group,1
250,Morgan LLC Group,1
251,Shea Group Ltd,1
252,Smith LLC Inc,1
253,security wages Social security tax,2
254,Adrienne Herring,0
255,William Fox,0
256,X G   Other,2
257,"Mitchell, Taylor and Turner Inc",1
258,Kathleen Erickson,0
259,Alexander Group Group,1
260,Archer Group LLC,1
261,Weeks Group Ltd,1
262,Michele Garcia,0
263, Localityname Wage Tax ,2
264, Department Revenue Service Form,2
265,"Johnson, Bennett and Andrews and Sons",1
266,"Montes, Townsend and Love and Sons",1
267,Shannon Zimmerman,0
268,identification number othercompensation Federal income,2
269,Alexander White,0
270,"Lee, Klein and Flores Ltd",1
271,Roy Baker,0
272,Julie Soto,0
273,e firstname initial Lastname ,2
274,"Johnson, Todd and Jensen LLC",1
275,Lucas Harris,0
276,Aaron Anderson,0
277,Kenneth Crane,0
278,code  State state ID,2
279,State income tax  Local,2
280, Locality name Wage Tax,2
281,number Advance EIC payment Dependent,2
282,James Tucker,0
283,security number This information furnished,2
284,code  State state ID,2
285,b Employer identification number compensation,2
286,Jackie Lang,0
287,Natalie Sosa,0
288,Nicholas Stephens,0
289,Carroll Inc PLC,1
290,"Ferguson, Roy and Baker Group",1
291,State state ID number ,2
292,"Blackburn, Santos and Harper Ltd",1
293,"Lucero, Lee and Chavez Inc",1
294,"Carr, Davis and Baker Inc",1
295,Heather Peters,0
296,Locality name Wage Tax ,2
297,Parks-Silva Group,1
298,REISSUED social security number Visit,2
299,Kelly Gates,0
300,Justin Wu,0
301,a See instructions box ,2
302,Social security wages Social security,2
303,Benjamin Howard,0
304,Alexander Green,0
305,Fleming-Robinson Ltd,1
