,context,label
833,Haynes Ltd Inc,1
834,Herrera Ltd PLC,1
835,Joseph Miller,0
836,Knight Group Ltd,1
837,Peggy Mccall,0
838,Robert Moore,0
839,Stephanie Square Suite  East Peterview NJ,2
840,payment  Dependent carebenefits ,3
841,penalty sanction may imposed STATEMENT,3
842,Maria Krause,0
843,Woodard-Clayton Inc,1
844,Moon Oval North Darrell RI,2
845,Matthew Kaiser,0
846,Sandra Summit Isabelburgh WI,2
847,Nguyen Centers Bettyhaven UT,2
848,Joshua Acevedo,0
849,Singh-Cruz Group,1
850,Jose Barry,0
851,Ramirez and Sons Group,1
852,"Montgomery, Martin and Collins and Sons",1
853,Christopher White,0
854,Thomas Taylor,0
855,Cynthia Isle Apt.  Port Christian MD,2
856,Aaron Ports Vasquezhaven MO,2
857,Emily Schwartz,0
858,Vargas-Hansen LLC,1
859,Kristen Rojas,0
860,Local income tax  Locality,3
861,Gina Watts,0
862,tax withheld Social security tips,3
863,Patricia Plains Davisview AR,2
864,Erika Love,0
865,ZIP code Social security wages,3
866,Jessica Alley East Carrie CA,2
867,Cheryl Richardson,0
868,Castaneda Drives West Maryville SD,2
869,Susan Evans,0
870,enclosed Notice c d ,3
871,"Smith, Boyd and Calderon LLC",1
872,Lindsay Padilla,0
873, f address ZIP code,3
874,address ZIP code  ,3
875,Elizabeth Russo,0
876,Miller Lock Suite  Georgeshire FL,2
877,b employee plan sickpay X,3
878, Local income tax ,3
879,Haley Inc LLC,1
880,Aaron Track Gonzalesside NY,2
881,Sheri Taylor,0
882, e first name initial,3
883,Lozano Ltd LLC,1
884,"Mitchell, Mason and Moran PLC",1
885,Melissa Newman,0
886,Taylor Crossroad Apt.  Port Kristina PA,2
887,Blevins-Hoffman LLC,1
888,tips Medicare tax withheld Social,3
889,David Lock East Dannyfurt IA,2
890,e first name initial Lastname,3
891,Hill-Holt PLC,1
892,"Khan, Jefferson and Lopez LLC",1
893, f address ZIP code,3
894,Taylor Crossroad Johnsonport IA,2
895,Thomas Run Suite  Adamville WI,2
896,Frye-Taylor PLC,1
897,OMB income taxable fail report,3
898,Danielle Rojas,0
899, f address ZIP code,3
900,Sarah Marsh,0
901,"Huang, Richardson and Dawson LLC",1
902,Tax  Department Revenue Service,3
903,initial Last name  Nonqualified,3
904,address ZIP code  State,3
905,Delgado-Mueller and Sons,1
906,Daniel Neck Aaronmouth AK,2
907,Megan Underpass Robertview FL,2
908,tax withheld c ZIP code,3
909,Kelsey Edwards,0
910,Franklin Ltd PLC,1
911,Lee-Mann LLC,1
912,Statutory Retirement b employee plan,3
913,Cordova LLC Inc,1
914,Thompson Inc Inc,1
915,sickpay X x  ,3
916,Christopher Meadow Port Melissa OR,2
917,Nonqualified plans a See instructions,3
918,OMB Use nsew file b,3
919,Farley-Fisher Group,1
920,tips  Allocated Control number,3
921,Chase Garden Stacyville OK,2
922,Melanie Rue Elizabethland GA,2
923,Byrd-Bruce PLC,1
924,Tiffany Black,0
925,Stephen Hill,0
926,Bolton Freeway South Robert AK,2
927,Sonya Diaz,0
928,Miller-Phillips Ltd,1
929,Durham-Kaiser and Sons,1
930,Nelson-Mcmahon Group,1
931,Brandon Dunn,0
932,Heath Drives Lake Amanda AL,2
933,Daryl Maddox,0
934,Christopher Butler,0
935,Henderson Group and Sons,1
936,tips etc  State income,3
937,"Miller, Herrera and Coleman PLC",1
938,Robin Center Charleshaven DC,2
939,Gonzales Fords Jessicaport RI,2
940,Tax  Department ofthe Revenue,3
941,"Hendricks, Thomas and Hawkins LLC",1
942,Brian Golden,0
943,Liu Neck Suite  New Valeriestad MA,2
944,Andrea Walsh,0
945,Karen Square Suite  Mitchellville MO,2
946,Allison Heights Warrenland NH,2
947,Emily Mount Apt.  North Sandra MI,2
948,Richards Tunnel Apt.  West Howardview NY,2
949,Deborah Lowe,0
950,ID number  State ,3
951,Gonzalez Circle New Matthewfort TX,2
952,Shannon Williams,0
953,Blake Stokes,0
954,Salinas Forest Port Catherine DC,2
955,taxable fail report b Employer,3
956,Rita Unions Kristinaburgh ME,2
957,Brett Drive Suite  West Anna AK,2
958,Baldwin-Myers LLC,1
959,Morris PLC LLC,1
960,Drew Jones,0
961,George Blair,0
962,Christy Conway,0
963,file b Employer identification number,3
964,Alexis Browning,0
965,Page Burg Apt.  Port Selena LA,2
966,tips Medicare tax withheld Social,3
967,"Shah, Nelson and Perez Group",1
968,Erica Gardner,0
969,Raven Parkways Port Amandamouth NE,2
970,"Greene, Sherman and Dickerson PLC",1
971,tax withheld Social security tips,3
972,Thomas Frost,0
973,Lynch-Obrien LLC,1
974,Livingston-Mckinney Inc,1
975,tax withheld c ZIP code,3
976,Gregory Peterson,0
977,required file tax negligence penalty,3
978,Local income tax  Locality,3
979,Website STATEMENT OMB Use nsev,3
980,c  d P ,3
981,income tax  Local wages,3
982, State wages tips ,3
983,"Diaz, Stout and Martin Inc",1
984,"Weber, Skinner and Fuller Ltd",1
985,Michael Barker,0
986,"Gillespie, Mckay and Logan PLC",1
987,See instructions box  ,3
988,Martin Durham,0
989,income tax  Local wages,3
990,Gregory Hollow North Brandyside GA,2
991,Stephanie Mall North Robert SC,2
992,tax withheld c ZIP code,3
993,Matthew Avenue Suite  East Markton NE,2
994,  G  ,3
995,William Leon,0
996,Evans-Schwartz Group,1
997,Be Filed FEDERAL Tax Return,3
998,Peters Junctions New Cheryl UT,2
999,Richard Mission Stevenfurt AR,2
1000,Greene Square Suite  Port Terri GA,2
1001,Monique Stafford,0
1002,Julian Cunningham,0
1003,Jeffery Wyatt,0
1004,Angela Ellison,0
1005,David Turnpike Apt.  Bassbury PA,2
1006,Black-Torres Inc,1
1007,Debra Carlson,0
1008,tips Control number Advance EIC,3
1009,Murphy-Meyer PLC,1
1010,Local income tax  Locality,3
1011,Pamela Johnson,0
1012,Wilson and Sons Group,1
1013,Cut Keep lower portion REISSUED,3
1014,Local income tax  Locality,3
1015,tips Medicare tax withheld Social,3
1016,Patel PLC Inc,1
1017,Edwards Prairie Apt.  Kendrabury PA,2
1018,wages tips Medicare tax withheld,3
1019,Be Filed FEDERAL Tax Return,3
1020,Martinez Center West Micheal WY,2
1021, State state ID number,3
1022,Erin Crescent Laurentown OR,2
1023,Mariah Zhang,0
1024,Ward-Rogers Ltd,1
1025,Lisa Parker,0
1026,Paul Brooks North Willie GA,2
1027,Diaz LLC LLC,1
1028,"Jacobson, Chambers and Young Ltd",1
1029,sickpay X E  ,3
1030,If required file tax negligence,3
1031,Casey PLC Inc,1
1032,Christine Terrace Suite  Joannechester AL,2
1033,Clark Ltd Group,1
1034,Perez-Romero PLC,1
1035,Mariah Hunt,0
1036,E  Other enclosed Notice,3
1037,Richard Nichols,0
1038,Social security tips  Allocated,3
1039,"Robinson, Brooks and Lopez Inc",1
1040,information furnished Internal Revenue Cut,3
1041,Thomas Martinez,0
1042,"Lane, Gomez and Guerra Group",1
1043,Jean Hanson,0
1044,Moran Prairie Andersonmouth WA,2
1045,Eugene Ramirez,0
1046,Floyd Group LLC,1
1047,Munoz Square Apt.  Port Davidstad HI,2
1048,Christopher Long,0
1049,Notice c d  ,3
1050,Bruce-Irwin LLC,1
1051,Dana Forge Jorgeton CO,2
1052, Dependent care benefits ,3
1053,Parker Center Port Lisa MN,2
1054,"Rhodes, Anderson and Bailey Group",1
1055,"Watts, Thompson and Schroeder LLC",1
1056,Melissa Parkways Apt.  Rodriguezfort RI,2
1057,Ryan George,0
1058,Hopkins Group Ltd,1
1059,Brandon Ross,0
1060,Revenue Cut Keep lower portion,3
1061,Marks-West Inc,1
1062,Daniel Yang,0
1063,Valenzuela Group and Sons,1
1064,Sergio Wright,0
1065,REISSUED social security number Visit,3
1066,Dawn Robinson,0
1067,box  D  ,3
1068,Romero-Myers and Sons,1
1069,Carrie Gonzalez,0
1070,Adrian Fall Suite  South Ricky MI,2
1071,Williamson-Santos PLC,1
1072,Robert Turnpike North Jasonfort WV,2
1073,Reeves Tunnel New Stevehaven NH,2
1074,Debbie Warren,0
1075,See instructions box  ,3
1076,Smith Club East Patricia NJ,2
1077,"Williams, Mejia and Johnson PLC",1
1078,Morrison Ltd Group,1
1079,Goodwin Port Apt.  South Desireeside WA,2
1080,Lee PLC Inc,1
1081,Johnson and Sons Ltd,1
1082,"Fisher, Hooper and Torres Ltd",1
1083,Jose Wade,0
1084,payment  Dependent care benefit,3
1085, Statutor Retirement b employe,3
1086,Allocated tips Control number Advance,3
1087,Notice c d  H,3
1088,identification number compensation Federal income,3
1089,Jones Bypass Millerstad WA,2
1090,Evans Springs Port Jessica NE,2
1091,Cross LLC PLC,1
1092,Gerald Jones,0
1093,security tax withheld Medicare wages,3
1094,Webb Stravenue Apt.  Sarastad NJ,2
1095,Snow Mountain North Cherylton KY,2
1096,Alicia Woods,0
1097,Cherry Inc LLC,1
1098,Ann Chang,0
1099,Benjamin Isle Huntfurt CO,2
1100,Evans Motorway Apt.  West Wesley ID,2
1101,Bell-Martin PLC,1
1102,Davidson Square Apt.  South Courtney AR,2
1103,Woods Ltd Inc,1
1104,Tony Marks,0
1105,David Wolf,0
1106,Dependent care benefit  e,3
1107,Christopher Fort Apt.  Pettyville NC,2
1108,Welch-Gonzalez Ltd,1
1109,Wright-Garcia Group,1
1110,Brandy Jones,0
1111,Adam Lynch,0
1112,"King, Davis and Crosby and Sons",1
1113,Christopher Allen,0
1114,"Wade, Parks and Chambers PLC",1
1115,Alex Motorway Apt.  Sandrafurt VT,2
1116,Shawn Inlet Samuelside NE,2
1117,David Bernard,0
1118,c ZIP code Social security,3
1119,Revenue Cut Keep lower portion,3
1120,Steven Holt,0
1121,number Advance EIC payment Dependent,3
1122,sickpay X x P ,3
1123,Salazar-Sullivan Ltd,1
1124,Harris-George Ltd,1
1125,Samantha Barnes,0
1126,Robinson Inc Ltd,1
1127,Katie Dunn,0
1128,Mann-Cox LLC,1
1129,Diana Crossroad Rachelbury ID,2
1130,Hines LLC Group,1
1131,Annette Williams,0
1132,Sarah Bell,0
1133,G  Statutory Retirement b,3
1134,forbox    ,3
1135,Duffy and Sons Group,1
1136,Pierce Bridge Zimmermantown DC,2
1137,Lisa Myers,0
1138,Internal Revenue Cut Keep lower,3
1139,Danielle Horton,0
1140,"Meyers, Poole and Hall Ltd",1
1141,  Statutory Retirement b,3
1142,Amanda Hayden,0
1143,Giles Green North Destinyville IA,2
1144,Kimberly Bauer,0
1145,Payne Estate Apt.  Watsonfurt RI,2
1146,security tax withheld Medicare wages,3
1147,Cory David,0
1148,Candace Garcia,0
1149,Allocated tips Control number Advance,3
1150,Lawrence Flat New Philipstad FL,2
1151,"Silva, Martin and Brooks PLC",1
1152,plans a See instructionsforbox ,3
1153,Mr. John,0
1154,Mrs. Courtney,0
1155,Morrison Grove Apt.  Margaretchester AZ,2
1156,Benjamin Cervantes,0
1157,Jon Rue Matthewville DE,2
1158,code  State state ID,3
1159,Alan Rue Karaborough AK,2
1160,William Mathis,0
1161,Joshua Ramirez,0
1162,Tyler Weiss,0
1163,William Neal,0
1164,Santos PLC Group,1
1165,Anderson Inc Inc,1
1166,G   Statutor Retirement,3
1167,Yates Mountains Suite  East Margaretville ME,2
1168,Keith Ltd Ltd,1
1169,wages Social security tax withheld,3
1170,Cheryl Manning,0
1171,Smith Knoll South Patrick MO,2
1172,withheld c ZIP code Social,3
1173,Heather Vista Kathleenside OH,2
1174,Natalie Brandt,0
1175,Landry-Hughes Ltd,1
1176,Webster Mountain South Lisa CT,2
1177,Delacruz Tunnel Barrychester UT,2
1178,Marie Dale West Carol PA,2
1179,Robert Thompson,0
1180,Jessica Spurs Apt.  West Zacharyfurt VT,2
1181,Allen Group LLC,1
1182,Gates Ltd PLC,1
1183,Stanley Wells Rileyfort OK,2
1184,Timothy Miller,0
1185,Hansen Rest Apt.  North Shawn SD,2
1186,"Johnson, Jones and Fuller Inc",1
1187,Pugh Landing North Elizabethhaven NH,2
1188,withheld Social security tips ,3
1189,f address ZIP code ,3
1190,Rebecca Bryant,0
1191,Carrie Jacobs,0
1192,Joseph Gillespie,0
1193,Jennifer Hill,0
1194,James Williams,0
1195,Keith Trail Apt.  Markhaven WY,2
1196,"Richardson, Torres and Brown LLC",1
1197,Ariana Garza,0
1198,"Walter, Lewis and Williams Ltd",1
1199,Patterson and Sons Group,1
1200,Gray PLC and Sons,1
1201,Cervantes-Morales PLC,1
1202,State state ID number ,3
1203,Mr. Danny,0
1204,c G  d ,3
1205,Mr. Shawn,0
1206,Local wages tips etc ,3
1207,Brandon Ramirez,0
1208,George Knolls Suite  Olsenton ND,2
1209,Keith Neck Apt.  Stevenburgh KS,2
1210,Thomas-Boyd Inc,1
1211,King and Sons Ltd,1
1212,Joan Campbell,0
1213,Deborah Williams,0
1214,Miller Rue Suite  East Brenda WV,2
1215,Notice c E  d,3
1216,Advance EIC payment  Dependent,3
1217,"Reese, Stewart and Moore Group",1
1218,Bobby Torres,0
1219,Alicia Trace Apt.  Pughfort KS,2
1220,State  State income tax,3
1221,Richard Camp East Donald KY,2
1222,Gonzalez PLC Inc,1
1223,Locality name Wage Tax ,3
1224,Thomas Cordova,0
1225,Advance EIC payment  Dependent,3
1226,Mary Thompson,0
1227,Joseph Unions Apt.  New Carolyn TX,2
1228,social security number Visit IRS,3
1229,Other enclosed Notice c d,3
1230,"Washington, Sandoval and Cline Inc",1
1231,wages Social security tax withheld,3
1232,Steven Meyer,0
1233,X   Other enclosed,3
1234,Fields Fork New Matthewfort AZ,2
1235,Collins Divide Nicholasstad IN,2
1236,Martin-Lester and Sons,1
1237,Collins LLC and Sons,1
1238,Gregory Fry,0
1239,Stacey Mckinney,0
1240,numbe Advance EIC payment ,3
1241,Other enclosed Notice c d,3
1242, e first name initial,3
1243,Jack Trail Apt.  New Sarahside MN,2
1244,"Schultz, Ortiz and Hayden PLC",1
1245,"Wilkinson, Gibbs and Berg and Sons",1
1246,Miss Renee,0
1247,plan sickpay X X ,3
1248,tax  Local  Local,3
1249,Form Statement Copy Be Filed,3
1250,IRS Website STATEMENT OMB Use,3
1251,Herrera-Miller Ltd,1
1252,Mary Mill Apt.  Stephenland GA,2
1253,tax  Localityname  Wage,3
1254,Waters-Pena and Sons,1
1255,Katherine Hensley,0
1256,Moon Inc PLC,1
1257,Morgan Run South Michellemouth MS,2
1258,Daniels Square Apt.  South Timothy IA,2
1259,wages Social security tax withheld,3
1260,G  f address ZIP,3
1261,Martinez PLC Ltd,1
1262,State state ID number ,3
1263,enclosed Notice c D ,3
1264,Brown Island Nicoleborough NY,2
1265,Kelly PLC Group,1
1266,withheld Medicare wages tips Medicare,3
1267,Morgan PLC LLC,1
1268,Cody Oval Norrisview FL,2
1269,Tina Walk Apt.  East Howard MD,2
1270,Sharp and Sons Group,1
1271,Sarah Circle Mendezbury ND,2
1272,Tax  Department Revenue Service,3
1273,Amy Allison,0
1274, Local wages tips ,3
1275,Nicholas Hernandez,0
1276,Tracey Garden Hallfurt HI,2
1277,Fernandez Common Suite  Williamsonland NC,2
1278,Smith Lake Suite  North Michelle SD,2
1279,Elijah Smith,0
1280,Stephen Scott,0
1281,"Long, Ortiz and Johnson Group",1
1282,Raymond Glenn,0
1283,"Smith, Coleman and Roberts LLC",1
1284,Joseph Hernandez,0
1285,Dependent carebenefits   e,3
1286,Joseph Spencer,0
1287,Garcia LLC Group,1
1288,"Ward, Coleman and Clark Group",1
1289,Adam Drives Suite  East Johnfurt NJ,2
1290,Alexander Ellis,0
1291,Valerie Evans,0
1292,Brown Knolls Port John WV,2
1293,Turner Mews Monicatown SC,2
1294,Kristina Expressway Suite  Ponceberg KS,2
1295,"Berry, Cummings and Estrada and Sons",1
1296, Locality name Wage Tax,3
1297,Mr. Paul,0
1298,security number Visit IRS Website,3
1299,King Inc PLC,1
1300,f address ZIP code E,3
1301,Eric Thomas,0
1302,Arnold-Jones and Sons,1
1303,Stanley Adams,0
1304, Other enclosed Notice c,3
1305,Howard Street Port Sandraland IA,2
1306,Nunez Village Kirkfurt MT,2
1307,Tony Clements,0
1308,"Harrison, King and Ruiz Ltd",1
1309,care benefits   e,3
1310,Statutory Retirement b employe plan,3
1311,Caroline Frederick,0
1312,Daniel Courts Sanchezshire DE,2
1313,Derek Lewis,0
1314,Cox Circles Apt.  Port Christopher GA,2
1315,Teresa Taylor,0
1316,number compensation Federal income tax,3
1317,"Kelley, Klein and Cunningham Inc",1
1318,Holland Ferry Apt.  Port Matthew WV,2
1319,Jennifer Weber,0
1320,Michelle Benitez,0
1321,Donna Lodge South Joseph IL,2
1322,Joshua Duran,0
1323,Form Statement se file Copy,3
1324,Michelle Point West Christopher HI,2
1325,Hicks and Sons Ltd,1
1326,Zimmerman-Dixon and Sons,1
1327,Rodriguez Ltd LLC,1
1328,Sandra Village Scottmouth SD,2
1329,April Prince,0
1330,care benefit   e,3
1331,tips  State income tax,3
1332,Joan Barton,0
1333,address ZIP code  State,3
1334,Andrew Sullivan,0
1335,Dylan Parker,0
1336,Taylor Fields Suite  New Bradley MA,2
1337,Robert Villa,0
1338,Jasmine Jimenez,0
1339,Jesse Patel,0
1340,Lauren Mcdonald,0
1341,Donald Coleman,0
1342,Advance EIC payment  benefit,3
1343,Fernandez-Leblanc and Sons,1
1344,Lori Islands Alexanderburgh AZ,2
1345,Dr. Martin,0
1346,H   Statutory Retirement,3
1347,Allocated tips Control number Advance,3
1348,wages tips Medicare tax withheld,3
1349,Statement se file Copy C,3
1350,Matthew Myers,0
1351,Courtney Isle Lake Richardview MS,2
1352,Lawrence-Williams Ltd,1
1353,Travis Fowler,0
1354,Gail Clark,0
1355,Courtney Spur Apt.  Stevenberg OK,2
1356,Hall-Schmitt Group,1
1357,Craig PLC Ltd,1
1358,"Jimenez, Cabrera and Smith Inc",1
1359,Gray Well Apt.  Paulside OH,2
1360,Ortiz-Perez Ltd,1
1361,Morrison Ltd Inc,1
1362,Rhonda Walk Arthurchester WY,2
1363,Leonard Cliffs East Jerryfort VT,2
1364,Daniel Jenkins,0
1365,Johnson-Ramirez PLC,1
1366,Lee Gardens Suite  Kevinstad ME,2
1367,Ward Pine Suite  West Anna OR,2
1368,Larson Divide Cynthialand GA,2
1369,Revenue Service Form Statement Copy,3
1370,Revenue If required file tax,3
1371,Jordan Union Apt.  East Kristine MA,2
1372,Herrera Inc and Sons,1
1373,Phillip Reilly,0
1374,enclosed Notice c P ,3
1375,tips Control number Advance EIC,3
1376,Stanley Snyder,0
1377,"Romero, Stein and Mckee Group",1
1378,Lori Fords Markstad AK,2
1379,Federal income tax withhel c,3
1380,Hughes Inc PLC,1
1381,Campbell Fort Francisfort NM,2
1382,Stacy Anderson,0
1383,Peterson Neck Port Brianna AK,2
1384,Frank LLC PLC,1
1385,Internal Revenue Cut Keep lower,3
1386,Johnson Stravenue Suite  Port Dawnberg DE,2
1387,"Thompson, Richards and Park and Sons",1
1388,Hayes-Myers Ltd,1
1389,  Other enclosed Notice,3
1390,Christian Brown,0
1391,wages Social security tax withheld,3
1392,Shepherd Row Sharonstad MD,2
1393,This information furnished Internal Revenue,3
1394, Dependent care benefits ,3
1395,Stephens-Sims Ltd,1
1396,"Holt, Garza and Frank LLC",1
1397,payment Dependent care benefit ,3
1398,tips Medicare tax withheld D,3
1399,name  Nonqualified plans a,3
1400,Form Statement Copy Be Filed,3
1401,Peterson Alley Apt.  Cliffordhaven ND,2
1402,Martin Ltd Inc,1
1403,Joan Fischer,0
1404,"Webb, Booker and Rubio LLC",1
1405,Williams Fields Apt.  West Amandafurt VA,2
1406,Joshua Herring,0
1407,Lewis Gateway Apt.  Nolanmouth WY,2
1408,Price-Ryan LLC,1
1409,Dominguez PLC Inc,1
1410,ZIP code  State state,3
1411,b employer lan sickpay X,3
1412,Drew Jimenez,0
1413,Laura Carlson,0
1414,Terrance Turnpike South Ronaldstad MO,2
1415,Statutory Retirement b employee plan,3
1416,John Hicks,0
1417,identification number compensation Federal income,3
1418,Dalton PLC LLC,1
1419,Wright Underpass Apt.  Hamptonshire OK,2
1420,"Robinson, Clark and Mason PLC",1
1421,Stephen Chavez,0
1422,Davis Inc Group,1
1423,Beth Stephens,0
1424,Veronica Martinez,0
1425,"Gutierrez, Morgan and Perkins Ltd",1
1426,Federal income tax withheld c,3
1427,Stephens Neck Apt.  Davidland ND,2
1428,Heather Moreno,0
1429,Williams Brooks West Crystal FL,2
1430,Paula Lee,0
1431,security number This information furnished,3
1432,Ray-Hoover and Sons,1
1433,Belinda Mccarty,0
1434,Nancy Crest Port Adrian AK,2
1435, Nonqualified plans a See,3
1436,Baldwin-Rivera and Sons,1
1437,file Copy C For Use,3
1438,Harris Locks East Alyssa CO,2
1439,Henderson Falls Apt.  Markmouth WY,2
1440,Dennis Hill Suite  Ruizberg MS,2
1441,Ali Ferry Apt.  Sethbury NE,2
1442,OMB Use Rsev file b,3
1443,Mark Grove North David MT,2
1444,Margaret Choi,0
1445,Kevin Harrington,0
1446,Isabel Holden,0
1447,Sergio Kelley,0
1448,Melanie Martinez,0
1449,Cervantes Streets Apt.  Port Jacob MT,2
1450,Sarah Mills South Matthew NJ,2
1451,Todd Davis,0
1452,"Graham, Eaton and Johnson PLC",1
1453,Stephen Gonzalez,0
1454,"Cole, Smith and Warner and Sons",1
1455,"Allen, Garcia and Rojas and Sons",1
1456,Church-Jacobs Ltd,1
1457,Peterson Mall Suite  Kellytown CO,2
1458,"Ellis, Ford and Travis PLC",1
1459,Susan Fitzpatrick,0
1460,Be Filed FEDERAL Tax Return,3
1461,Melanie Watson,0
1462,Ho Corners Suite  Port Julieview GA,2
1463, Local  Local income,3
1464,Local wages tips etc ,3
